dataset,scene,sh_degree,lambda_dssim,percent_dense,scale_pos_scale_lr,scale_feat_opacity_lr,psnr,ssim,lpips,npt,size
nerf_synthetic,ship,2,0.5,0.007,1.000000,2.000000,30.58,0.000,0.000,466039,72.9
nerf_synthetic,ship,2,0.5,0.007,1.000000,3.000000,30.44,0.000,0.000,282376,44.2
nerf_synthetic,ship,2,0.5,0.007,1.000000,0.500000,30.48,0.000,0.000,647021,101.2
nerf_synthetic,ship,2,0.5,0.007,1.000000,0.300000,30.27,0.000,0.000,641539,100.3
nerf_synthetic,ship,2,0.5,0.007,2.000000,1.000000,30.50,0.000,0.000,785541,122.9
nerf_synthetic,ship,2,0.5,0.007,2.000000,2.000000,30.69,0.000,0.000,547748,85.7
nerf_synthetic,ship,2,0.5,0.007,2.000000,3.000000,30.60,0.000,0.000,337903,52.8
nerf_synthetic,ship,2,0.5,0.007,2.000000,0.500000,30.31,0.000,0.000,917952,143.6
nerf_synthetic,ship,2,0.5,0.007,2.000000,0.300000,30.05,0.000,0.000,984524,154.0
nerf_synthetic,ship,2,0.5,0.007,3.000000,1.000000,30.35,0.000,0.000,879009,137.5
nerf_synthetic,ship,2,0.5,0.007,3.000000,2.000000,30.56,0.000,0.000,574888,89.9
nerf_synthetic,ship,2,0.5,0.007,3.000000,3.000000,30.29,0.000,0.000,363232,56.8
nerf_synthetic,ship,2,0.5,0.007,3.000000,0.500000,30.11,0.000,0.000,1048331,164.0
nerf_synthetic,ship,2,0.5,0.007,3.000000,0.300000,29.88,0.000,0.000,1167929,182.7
nerf_synthetic,ship,2,0.5,0.007,4.000000,1.000000,30.24,0.000,0.000,897543,140.4
nerf_synthetic,ship,2,0.5,0.007,4.000000,2.000000,30.37,0.000,0.000,555939,87.0
nerf_synthetic,ship,2,0.5,0.007,4.000000,3.000000,25.94,0.000,0.000,435557,68.1
nerf_synthetic,ship,2,0.5,0.007,4.000000,0.500000,29.96,0.000,0.000,1082171,169.3
nerf_synthetic,ship,2,0.5,0.007,4.000000,0.300000,29.71,0.000,0.000,1220042,190.8
nerf_synthetic,ship,2,0.5,0.007,0.500000,1.000000,30.56,0.000,0.000,461669,72.2
nerf_synthetic,ship,2,0.5,0.007,0.500000,2.000000,29.93,0.000,0.000,389646,60.9
nerf_synthetic,ship,2,0.5,0.007,0.500000,3.000000,29.57,0.000,0.000,226488,35.4
nerf_synthetic,ship,2,0.5,0.007,0.500000,0.500000,30.38,0.000,0.000,426476,66.7
nerf_synthetic,ship,2,0.5,0.007,0.500000,0.300000,30.14,0.000,0.000,393412,61.5
nerf_synthetic,ship,2,0.5,0.007,0.300000,1.000000,30.51,0.000,0.000,381942,59.7
nerf_synthetic,ship,2,0.5,0.007,0.300000,2.000000,29.91,0.000,0.000,337335,52.8
nerf_synthetic,ship,2,0.5,0.007,0.300000,3.000000,29.35,0.000,0.000,197680,30.9
nerf_synthetic,ship,2,0.5,0.007,0.300000,0.500000,30.26,0.000,0.000,328379,51.4
nerf_synthetic,ship,2,0.5,0.007,0.300000,0.300000,29.92,0.000,0.000,290515,45.4
nerf_synthetic,ship,2,0.5,0.005,1.000000,1.000000,30.60,0.000,0.000,626537,98.0
nerf_synthetic,ship,2,0.5,0.005,1.000000,2.000000,30.59,0.000,0.000,489162,76.5
nerf_synthetic,ship,2,0.5,0.005,1.000000,3.000000,30.41,0.000,0.000,296615,46.4
nerf_synthetic,ship,2,0.5,0.005,1.000000,0.500000,30.47,0.000,0.000,674703,105.5
nerf_synthetic,ship,2,0.5,0.005,1.000000,0.300000,30.25,0.000,0.000,672107,105.1
nerf_synthetic,ship,2,0.5,0.005,2.000000,1.000000,30.46,0.000,0.000,807130,126.2
nerf_synthetic,ship,2,0.5,0.005,2.000000,2.000000,30.64,0.000,0.000,566897,88.7
nerf_synthetic,ship,2,0.5,0.005,2.000000,3.000000,30.58,0.000,0.000,359785,56.3
nerf_synthetic,ship,2,0.5,0.005,2.000000,0.500000,30.29,0.000,0.000,940402,147.1
nerf_synthetic,ship,2,0.5,0.005,2.000000,0.300000,30.06,0.000,0.000,1017174,159.1
nerf_synthetic,ship,2,0.5,0.005,3.000000,1.000000,30.32,0.000,0.000,893426,139.7
nerf_synthetic,ship,2,0.5,0.005,3.000000,2.000000,30.49,0.000,0.000,591698,92.5
nerf_synthetic,ship,2,0.5,0.005,3.000000,3.000000,29.19,0.000,0.000,399928,62.6
nerf_synthetic,ship,2,0.5,0.005,3.000000,0.500000,30.08,0.000,0.000,1071345,167.6
nerf_synthetic,ship,2,0.5,0.005,3.000000,0.300000,29.84,0.000,0.000,1192216,186.5
nerf_synthetic,ship,2,0.5,0.005,4.000000,1.000000,30.18,0.000,0.000,901457,141.0
nerf_synthetic,ship,2,0.5,0.005,4.000000,2.000000,30.36,0.000,0.000,573648,89.7
nerf_synthetic,ship,2,0.5,0.005,4.000000,3.000000,24.24,0.000,0.000,511235,80.0
nerf_synthetic,ship,2,0.5,0.005,4.000000,0.500000,29.90,0.000,0.000,1091680,170.7
nerf_synthetic,ship,2,0.5,0.005,4.000000,0.300000,29.68,0.000,0.000,1229251,192.3
nerf_synthetic,ship,2,0.5,0.005,0.500000,1.000000,30.54,0.000,0.000,484501,75.8
nerf_synthetic,ship,2,0.5,0.005,0.500000,2.000000,30.23,0.000,0.000,410328,64.2
nerf_synthetic,ship,2,0.5,0.005,0.500000,3.000000,29.79,0.000,0.000,237788,37.2
nerf_synthetic,ship,2,0.5,0.005,0.500000,0.500000,30.36,0.000,0.000,449423,70.3
nerf_synthetic,ship,2,0.5,0.005,0.500000,0.300000,30.08,0.000,0.000,418744,65.5
nerf_synthetic,ship,2,0.5,0.005,0.300000,1.000000,30.53,0.000,0.000,406251,63.5
nerf_synthetic,ship,2,0.5,0.005,0.300000,2.000000,30.35,0.000,0.000,363881,56.9
nerf_synthetic,ship,2,0.5,0.005,0.300000,3.000000,29.58,0.000,0.000,211036,33.0
nerf_synthetic,ship,2,0.5,0.005,0.300000,0.500000,30.21,0.000,0.000,346793,54.2
nerf_synthetic,ship,2,0.5,0.005,0.300000,0.300000,29.74,0.000,0.000,309422,48.4
nerf_synthetic,ship,2,0.5,0.0025,1.000000,1.000000,30.59,0.000,0.000,639388,100.0
nerf_synthetic,ship,2,0.5,0.0025,1.000000,2.000000,30.60,0.000,0.000,505498,79.1
nerf_synthetic,ship,2,0.5,0.0025,1.000000,3.000000,30.43,0.000,0.000,313117,49.0
nerf_synthetic,ship,2,0.5,0.0025,1.000000,0.500000,30.43,0.000,0.000,696381,108.9
nerf_synthetic,ship,2,0.5,0.0025,1.000000,0.300000,30.21,0.000,0.000,699209,109.4
nerf_synthetic,ship,2,0.5,0.0025,2.000000,1.000000,30.37,0.000,0.000,802795,125.6
nerf_synthetic,ship,2,0.5,0.0025,2.000000,2.000000,30.55,0.000,0.000,576806,90.2
nerf_synthetic,ship,2,0.5,0.0025,2.000000,3.000000,30.32,0.000,0.000,401764,62.8
nerf_synthetic,ship,2,0.5,0.0025,2.000000,0.500000,30.20,0.000,0.000,929749,145.4
nerf_synthetic,ship,2,0.5,0.0025,2.000000,0.300000,29.93,0.000,0.000,1008628,157.8
nerf_synthetic,ship,2,0.5,0.0025,3.000000,1.000000,30.26,0.000,0.000,863135,135.0
nerf_synthetic,ship,2,0.5,0.0025,3.000000,2.000000,30.38,0.000,0.000,600711,94.0
nerf_synthetic,ship,2,0.5,0.0025,3.000000,3.000000,27.78,0.000,0.000,485911,76.0
nerf_synthetic,ship,2,0.5,0.0025,3.000000,0.500000,30.02,0.000,0.000,1031788,161.4
nerf_synthetic,ship,2,0.5,0.0025,3.000000,0.300000,29.73,0.000,0.000,1146392,179.3
nerf_synthetic,ship,2,0.5,0.0025,4.000000,1.000000,30.19,0.000,0.000,842010,131.7
nerf_synthetic,ship,2,0.5,0.0025,4.000000,2.000000,28.83,0.000,0.000,607769,95.1
nerf_synthetic,ship,2,0.5,0.0025,4.000000,3.000000,23.00,0.000,0.000,606037,94.8
nerf_synthetic,ship,2,0.5,0.0025,4.000000,0.500000,30.42,0.000,0.000,1017887,159.2
nerf_synthetic,ship,2,0.5,0.0025,4.000000,0.300000,29.59,0.000,0.000,1150377,179.9
nerf_synthetic,ship,2,0.5,0.0025,0.500000,1.000000,30.57,0.000,0.000,508438,79.5
nerf_synthetic,ship,2,0.5,0.0025,0.500000,2.000000,30.36,0.000,0.000,441186,69.0
nerf_synthetic,ship,2,0.5,0.0025,0.500000,3.000000,30.07,0.000,0.000,257360,40.3
nerf_synthetic,ship,2,0.5,0.0025,0.500000,0.500000,30.24,0.000,0.000,483620,75.6
nerf_synthetic,ship,2,0.5,0.0025,0.500000,0.300000,30.04,0.000,0.000,459870,71.9
nerf_synthetic,ship,2,0.5,0.0025,0.300000,1.000000,30.42,0.000,0.000,437203,68.4
nerf_synthetic,ship,2,0.5,0.0025,0.300000,2.000000,30.54,0.000,0.000,399324,62.5
nerf_synthetic,ship,2,0.5,0.0025,0.300000,3.000000,30.26,0.000,0.000,236861,37.0
nerf_synthetic,ship,2,0.5,0.0025,0.300000,0.500000,30.20,0.000,0.000,391646,61.3
nerf_synthetic,ship,2,0.5,0.0025,0.300000,0.300000,29.67,0.000,0.000,358702,56.1
nerf_synthetic,ship,2,0.8,0.01,1.000000,1.000000,30.47,0.000,0.000,837391,131.0
nerf_synthetic,ship,2,0.8,0.01,1.000000,2.000000,30.43,0.000,0.000,684503,107.1
nerf_synthetic,ship,2,0.8,0.01,1.000000,3.000000,29.82,0.000,0.000,425360,66.5
nerf_synthetic,ship,2,0.8,0.01,1.000000,0.500000,30.22,0.000,0.000,918488,143.7
nerf_synthetic,ship,2,0.8,0.01,1.000000,0.300000,29.93,0.000,0.000,972494,152.1
nerf_synthetic,ship,2,0.8,0.01,2.000000,1.000000,30.28,0.000,0.000,1099125,171.9
nerf_synthetic,ship,2,0.8,0.01,2.000000,2.000000,30.51,0.000,0.000,763325,119.4
nerf_synthetic,ship,2,0.8,0.01,2.000000,3.000000,29.75,0.000,0.000,532761,83.3
nerf_synthetic,ship,2,0.8,0.01,2.000000,0.500000,30.06,0.000,0.000,1308246,204.6
nerf_synthetic,ship,2,0.8,0.01,2.000000,0.300000,29.77,0.000,0.000,1462948,228.8
nerf_synthetic,ship,2,0.8,0.01,3.000000,1.000000,30.17,0.000,0.000,1211632,189.5
nerf_synthetic,ship,2,0.8,0.01,3.000000,2.000000,30.40,0.000,0.000,757830,118.5
nerf_synthetic,ship,2,0.8,0.01,3.000000,3.000000,26.54,0.000,0.000,654600,102.4
nerf_synthetic,ship,2,0.8,0.01,3.000000,0.500000,29.88,0.000,0.000,1502375,235.0
nerf_synthetic,ship,2,0.8,0.01,3.000000,0.300000,29.58,0.000,0.000,1738909,272.0
nerf_synthetic,ship,2,0.8,0.01,4.000000,1.000000,30.02,0.000,0.000,1202110,188.0
nerf_synthetic,ship,2,0.8,0.01,4.000000,2.000000,29.08,0.000,0.000,729618,114.1
nerf_synthetic,ship,2,0.8,0.01,4.000000,3.000000,20.56,0.000,0.000,1144130,178.9
nerf_synthetic,ship,2,0.8,0.01,4.000000,0.500000,29.75,0.000,0.000,1545411,241.7
nerf_synthetic,ship,2,0.8,0.01,4.000000,0.300000,29.44,0.000,0.000,1830514,286.3
nerf_synthetic,ship,2,0.8,0.01,0.500000,1.000000,30.43,0.000,0.000,636472,99.5
nerf_synthetic,ship,2,0.8,0.01,0.500000,2.000000,29.78,0.000,0.000,557109,87.1
nerf_synthetic,ship,2,0.8,0.01,0.500000,3.000000,29.16,0.000,0.000,326403,51.1
nerf_synthetic,ship,2,0.8,0.01,0.500000,0.500000,30.21,0.000,0.000,610000,95.4
nerf_synthetic,ship,2,0.8,0.01,0.500000,0.300000,29.97,0.000,0.000,585732,91.6
nerf_synthetic,ship,2,0.8,0.01,0.300000,1.000000,30.41,0.000,0.000,517063,80.9
nerf_synthetic,ship,2,0.8,0.01,0.300000,2.000000,29.81,0.000,0.000,462305,72.3
nerf_synthetic,ship,2,0.8,0.01,0.300000,3.000000,27.99,0.000,0.000,266187,41.6
nerf_synthetic,ship,2,0.8,0.01,0.300000,0.500000,30.21,0.000,0.000,458057,71.6
nerf_synthetic,ship,2,0.8,0.01,0.300000,0.300000,29.92,0.000,0.000,428108,67.0
nerf_synthetic,ship,2,0.8,0.015,1.000000,1.000000,30.46,0.000,0.000,828756,129.6
nerf_synthetic,ship,2,0.8,0.015,1.000000,2.000000,30.33,0.000,0.000,670485,104.9
nerf_synthetic,ship,2,0.8,0.015,1.000000,3.000000,29.73,0.000,0.000,406979,63.7
nerf_synthetic,ship,2,0.8,0.015,1.000000,0.500000,30.27,0.000,0.000,900141,140.8
nerf_synthetic,ship,2,0.8,0.015,1.000000,0.300000,29.96,0.000,0.000,930745,145.6
nerf_synthetic,ship,2,0.8,0.015,2.000000,1.000000,30.29,0.000,0.000,1078247,168.6
nerf_synthetic,ship,2,0.8,0.015,2.000000,2.000000,30.52,0.000,0.000,748787,117.1
nerf_synthetic,ship,2,0.8,0.015,2.000000,3.000000,29.85,0.000,0.000,514324,80.4
nerf_synthetic,ship,2,0.8,0.015,2.000000,0.500000,30.04,0.000,0.000,1264947,197.8
nerf_synthetic,ship,2,0.8,0.015,2.000000,0.300000,29.79,0.000,0.000,1403662,219.5
nerf_synthetic,ship,2,0.8,0.015,3.000000,1.000000,30.13,0.000,0.000,1181326,184.8
nerf_synthetic,ship,2,0.8,0.015,3.000000,2.000000,30.38,0.000,0.000,737545,115.4
nerf_synthetic,ship,2,0.8,0.015,3.000000,3.000000,26.32,0.000,0.000,647127,101.2
nerf_synthetic,ship,2,0.8,0.015,3.000000,0.500000,29.89,0.000,0.000,1446951,226.3
nerf_synthetic,ship,2,0.8,0.015,3.000000,0.300000,29.67,0.000,0.000,1658728,259.4
nerf_synthetic,ship,2,0.8,0.015,4.000000,1.000000,30.01,0.000,0.000,1158871,181.3
nerf_synthetic,ship,2,0.8,0.015,4.000000,2.000000,30.24,0.000,0.000,677730,106.0
nerf_synthetic,ship,2,0.8,0.015,4.000000,3.000000,21.73,0.000,0.000,840444,131.4
nerf_synthetic,ship,2,0.8,0.015,4.000000,0.500000,29.77,0.000,0.000,1479328,231.4
nerf_synthetic,ship,2,0.8,0.015,4.000000,0.300000,29.48,0.000,0.000,1746664,273.2
nerf_synthetic,ship,2,0.8,0.015,0.500000,1.000000,30.44,0.000,0.000,618945,96.8
nerf_synthetic,ship,2,0.8,0.015,0.500000,2.000000,29.60,0.000,0.000,511433,80.0
nerf_synthetic,ship,2,0.8,0.015,0.500000,3.000000,28.87,0.000,0.000,294136,46.0
nerf_synthetic,ship,2,0.8,0.015,0.500000,0.500000,30.24,0.000,0.000,580362,90.8
nerf_synthetic,ship,2,0.8,0.015,0.500000,0.300000,30.06,0.000,0.000,545799,85.4
nerf_synthetic,ship,2,0.8,0.015,0.300000,1.000000,30.21,0.000,0.000,481195,75.3
nerf_synthetic,ship,2,0.8,0.015,0.300000,2.000000,29.17,0.000,0.000,397926,62.2
nerf_synthetic,ship,2,0.8,0.015,0.300000,3.000000,27.54,0.000,0.000,239261,37.4
nerf_synthetic,ship,2,0.8,0.015,0.300000,0.500000,29.67,0.000,0.000,392068,61.3
nerf_synthetic,ship,2,0.8,0.015,0.300000,0.300000,29.86,0.000,0.000,380777,59.6
nerf_synthetic,ship,2,0.8,0.02,1.000000,1.000000,30.51,0.000,0.000,825690,129.1
nerf_synthetic,ship,2,0.8,0.02,1.000000,2.000000,30.40,0.000,0.000,657997,102.9
nerf_synthetic,ship,2,0.8,0.02,1.000000,3.000000,29.73,0.000,0.000,394275,61.7
nerf_synthetic,ship,2,0.8,0.02,1.000000,0.500000,30.29,0.000,0.000,886508,138.7
nerf_synthetic,ship,2,0.8,0.02,1.000000,0.300000,30.07,0.000,0.000,918160,143.6
nerf_synthetic,ship,2,0.8,0.02,2.000000,1.000000,30.29,0.000,0.000,1075811,168.3
nerf_synthetic,ship,2,0.8,0.02,2.000000,2.000000,30.52,0.000,0.000,739448,115.7
nerf_synthetic,ship,2,0.8,0.02,2.000000,3.000000,29.77,0.000,0.000,508224,79.5
nerf_synthetic,ship,2,0.8,0.02,2.000000,0.500000,30.13,0.000,0.000,1255374,196.3
nerf_synthetic,ship,2,0.8,0.02,2.000000,0.300000,29.81,0.000,0.000,1392779,217.8
nerf_synthetic,ship,2,0.8,0.02,3.000000,1.000000,30.16,0.000,0.000,1160595,181.5
nerf_synthetic,ship,2,0.8,0.02,3.000000,2.000000,30.41,0.000,0.000,726691,113.7
nerf_synthetic,ship,2,0.8,0.02,3.000000,3.000000,26.85,0.000,0.000,626226,97.9
nerf_synthetic,ship,2,0.8,0.02,3.000000,0.500000,29.95,0.000,0.000,1425357,222.9
nerf_synthetic,ship,2,0.8,0.02,3.000000,0.300000,29.66,0.000,0.000,1623429,253.9
nerf_synthetic,ship,2,0.8,0.02,4.000000,1.000000,30.06,0.000,0.000,1140986,178.5
nerf_synthetic,ship,2,0.8,0.02,4.000000,2.000000,30.30,0.000,0.000,670268,104.8
nerf_synthetic,ship,2,0.8,0.02,4.000000,3.000000,20.13,0.000,0.000,6395201,1000.2
nerf_synthetic,ship,2,0.8,0.02,4.000000,0.500000,29.80,0.000,0.000,1446498,226.2
nerf_synthetic,ship,2,0.8,0.02,4.000000,0.300000,29.50,0.000,0.000,1704019,266.5
nerf_synthetic,ship,2,0.8,0.02,0.500000,1.000000,30.49,0.000,0.000,611889,95.7
nerf_synthetic,ship,2,0.8,0.02,0.500000,2.000000,29.63,0.000,0.000,503875,78.8
nerf_synthetic,ship,2,0.8,0.02,0.500000,3.000000,28.51,0.000,0.000,286307,44.8
nerf_synthetic,ship,2,0.8,0.02,0.500000,0.500000,30.08,0.000,0.000,545705,85.4
nerf_synthetic,ship,2,0.8,0.02,0.500000,0.300000,29.99,0.000,0.000,520825,81.5
nerf_synthetic,ship,2,0.8,0.02,0.300000,1.000000,30.32,0.000,0.000,471114,73.7
nerf_synthetic,ship,2,0.8,0.02,0.300000,2.000000,28.83,0.000,0.000,376328,58.9
nerf_synthetic,ship,2,0.8,0.02,0.300000,3.000000,27.78,0.000,0.000,230498,36.1
nerf_synthetic,ship,2,0.8,0.02,0.300000,0.500000,29.79,0.000,0.000,372548,58.3
nerf_synthetic,ship,2,0.8,0.02,0.300000,0.300000,29.58,0.000,0.000,347946,54.4
nerf_synthetic,ship,2,0.8,0.007,1.000000,1.000000,30.40,0.000,0.000,857259,134.1
nerf_synthetic,ship,2,0.8,0.007,1.000000,2.000000,30.43,0.000,0.000,707753,110.7
nerf_synthetic,ship,2,0.8,0.007,1.000000,3.000000,29.80,0.000,0.000,443338,69.3
nerf_synthetic,ship,2,0.8,0.007,1.000000,0.500000,30.09,0.000,0.000,957068,149.7
nerf_synthetic,ship,2,0.8,0.007,1.000000,0.300000,29.87,0.000,0.000,1022345,159.9
nerf_synthetic,ship,2,0.8,0.007,2.000000,1.000000,30.30,0.000,0.000,1128286,176.5
nerf_synthetic,ship,2,0.8,0.007,2.000000,2.000000,30.41,0.000,0.000,795644,124.4
nerf_synthetic,ship,2,0.8,0.007,2.000000,3.000000,29.66,0.000,0.000,556934,87.1
nerf_synthetic,ship,2,0.8,0.007,2.000000,0.500000,30.03,0.000,0.000,1353741,211.7
nerf_synthetic,ship,2,0.8,0.007,2.000000,0.300000,29.68,0.000,0.000,1530516,239.4
nerf_synthetic,ship,2,0.8,0.007,3.000000,1.000000,30.15,0.000,0.000,1258726,196.9
nerf_synthetic,ship,2,0.8,0.007,3.000000,2.000000,30.29,0.000,0.000,805660,126.0
nerf_synthetic,ship,2,0.8,0.007,3.000000,3.000000,24.86,0.000,0.000,774205,121.1
nerf_synthetic,ship,2,0.8,0.007,3.000000,0.500000,29.89,0.000,0.000,1571659,245.8
nerf_synthetic,ship,2,0.8,0.007,3.000000,0.300000,29.54,0.000,0.000,1820872,284.8
nerf_synthetic,ship,2,0.8,0.007,4.000000,1.000000,29.97,0.000,0.000,1259584,197.0
nerf_synthetic,ship,2,0.8,0.007,4.000000,2.000000,30.23,0.000,0.000,764163,119.5
nerf_synthetic,ship,2,0.8,0.007,4.000000,3.000000,20.66,0.000,0.000,992049,155.2
nerf_synthetic,ship,2,0.8,0.007,4.000000,0.500000,30.15,0.000,0.000,1614931,252.6
nerf_synthetic,ship,2,0.8,0.007,4.000000,0.300000,29.41,0.000,0.000,1903535,297.7
nerf_synthetic,ship,2,0.8,0.007,0.500000,1.000000,30.46,0.000,0.000,658058,102.9
nerf_synthetic,ship,2,0.8,0.007,0.500000,2.000000,30.22,0.000,0.000,588145,92.0
nerf_synthetic,ship,2,0.8,0.007,0.500000,3.000000,29.45,0.000,0.000,351712,55.0
nerf_synthetic,ship,2,0.8,0.007,0.500000,0.500000,30.11,0.000,0.000,645990,101.0
nerf_synthetic,ship,2,0.8,0.007,0.500000,0.300000,29.91,0.000,0.000,633126,99.0
nerf_synthetic,ship,2,0.8,0.007,0.300000,1.000000,30.42,0.000,0.000,543171,85.0
nerf_synthetic,ship,2,0.8,0.007,0.300000,2.000000,30.31,0.000,0.000,515126,80.6
nerf_synthetic,ship,2,0.8,0.007,0.300000,3.000000,28.99,0.000,0.000,306492,47.9
nerf_synthetic,ship,2,0.8,0.007,0.300000,0.500000,30.13,0.000,0.000,495719,77.5
nerf_synthetic,ship,2,0.8,0.007,0.300000,0.300000,29.83,0.000,0.000,462422,72.3
nerf_synthetic,ship,2,0.8,0.005,1.000000,1.000000,30.33,0.000,0.000,876951,137.2
nerf_synthetic,ship,2,0.8,0.005,1.000000,2.000000,30.42,0.000,0.000,736910,115.3
nerf_synthetic,ship,2,0.8,0.005,1.000000,3.000000,29.90,0.000,0.000,459047,71.8
nerf_synthetic,ship,2,0.8,0.005,1.000000,0.500000,30.15,0.000,0.000,985531,154.1
nerf_synthetic,ship,2,0.8,0.005,1.000000,0.300000,29.84,0.000,0.000,1066550,166.8
nerf_synthetic,ship,2,0.8,0.005,2.000000,1.000000,30.23,0.000,0.000,1154092,180.5
nerf_synthetic,ship,2,0.8,0.005,2.000000,2.000000,30.41,0.000,0.000,818508,128.0
nerf_synthetic,ship,2,0.8,0.005,2.000000,3.000000,29.42,0.000,0.000,589072,92.1
nerf_synthetic,ship,2,0.8,0.005,2.000000,0.500000,29.99,0.000,0.000,1379725,215.8
nerf_synthetic,ship,2,0.8,0.005,2.000000,0.300000,29.67,0.000,0.000,1564972,244.8
nerf_synthetic,ship,2,0.8,0.005,3.000000,1.000000,30.09,0.000,0.000,1281710,200.5
nerf_synthetic,ship,2,0.8,0.005,3.000000,2.000000,30.30,0.000,0.000,836354,130.8
nerf_synthetic,ship,2,0.8,0.005,3.000000,3.000000,24.00,0.000,0.000,809327,126.6
nerf_synthetic,ship,2,0.8,0.005,3.000000,0.500000,29.80,0.000,0.000,1596259,249.7
nerf_synthetic,ship,2,0.8,0.005,3.000000,0.300000,29.51,0.000,0.000,1858808,290.7
nerf_synthetic,ship,2,0.8,0.005,4.000000,1.000000,29.98,0.000,0.000,1277546,199.8
nerf_synthetic,ship,2,0.8,0.005,4.000000,2.000000,29.76,0.000,0.000,810285,126.7
nerf_synthetic,ship,2,0.8,0.005,4.000000,3.000000,20.36,0.000,0.000,1027577,160.7
nerf_synthetic,ship,2,0.8,0.005,4.000000,0.500000,29.67,0.000,0.000,1628181,254.7
nerf_synthetic,ship,2,0.8,0.005,4.000000,0.300000,29.39,0.000,0.000,1928614,301.6
nerf_synthetic,ship,2,0.8,0.005,0.500000,1.000000,30.38,0.000,0.000,686055,107.3
nerf_synthetic,ship,2,0.8,0.005,0.500000,2.000000,30.37,0.000,0.000,634155,99.2
nerf_synthetic,ship,2,0.8,0.005,0.500000,3.000000,29.52,0.000,0.000,371904,58.2
nerf_synthetic,ship,2,0.8,0.005,0.500000,0.500000,30.00,0.000,0.000,683334,106.9
nerf_synthetic,ship,2,0.8,0.005,0.500000,0.300000,29.79,0.000,0.000,678070,106.1
nerf_synthetic,ship,2,0.8,0.005,0.300000,1.000000,30.44,0.000,0.000,577326,90.3
nerf_synthetic,ship,2,0.8,0.005,0.300000,2.000000,30.58,0.000,0.000,556344,87.0
nerf_synthetic,ship,2,0.8,0.005,0.300000,3.000000,29.58,0.000,0.000,332330,52.0
nerf_synthetic,ship,2,0.8,0.005,0.300000,0.500000,30.02,0.000,0.000,533495,83.4
nerf_synthetic,ship,2,0.8,0.005,0.300000,0.300000,29.67,0.000,0.000,505843,79.1
nerf_synthetic,ship,2,0.8,0.0025,1.000000,1.000000,30.29,0.000,0.000,904468,141.5
nerf_synthetic,ship,2,0.8,0.0025,1.000000,2.000000,30.38,0.000,0.000,783599,122.6
nerf_synthetic,ship,2,0.8,0.0025,1.000000,3.000000,29.88,0.000,0.000,500604,78.3
nerf_synthetic,ship,2,0.8,0.0025,1.000000,0.500000,30.06,0.000,0.000,1020494,159.6
nerf_synthetic,ship,2,0.8,0.0025,1.000000,0.300000,29.83,0.000,0.000,1127285,176.3
nerf_synthetic,ship,2,0.8,0.0025,2.000000,1.000000,30.24,0.000,0.000,1173167,183.5
nerf_synthetic,ship,2,0.8,0.0025,2.000000,2.000000,30.18,0.000,0.000,887720,138.8
nerf_synthetic,ship,2,0.8,0.0025,2.000000,3.000000,28.14,0.000,0.000,681132,106.5
nerf_synthetic,ship,2,0.8,0.0025,2.000000,0.500000,29.93,0.000,0.000,1383991,216.5
nerf_synthetic,ship,2,0.8,0.0025,2.000000,0.300000,29.56,0.000,0.000,1576362,246.5
nerf_synthetic,ship,2,0.8,0.0025,3.000000,1.000000,30.10,0.000,0.000,1289668,201.7
nerf_synthetic,ship,2,0.8,0.0025,3.000000,2.000000,29.49,0.000,0.000,914561,143.0
nerf_synthetic,ship,2,0.8,0.0025,3.000000,3.000000,21.92,0.000,0.000,938295,146.8
nerf_synthetic,ship,2,0.8,0.0025,3.000000,0.500000,30.15,0.000,0.000,1557088,243.5
nerf_synthetic,ship,2,0.8,0.0025,3.000000,0.300000,29.47,0.000,0.000,1814406,283.8
nerf_synthetic,ship,2,0.8,0.0025,4.000000,1.000000,29.96,0.000,0.000,1242753,194.4
nerf_synthetic,ship,2,0.8,0.0025,4.000000,2.000000,26.28,0.000,0.000,923461,144.4
nerf_synthetic,ship,2,0.8,0.0025,4.000000,3.000000,19.17,0.000,0.000,1101560,172.3
nerf_synthetic,ship,2,0.8,0.0025,4.000000,0.500000,29.91,0.000,0.000,1562544,244.4
nerf_synthetic,ship,2,0.8,0.0025,4.000000,0.300000,29.30,0.000,0.000,1835841,287.1
nerf_synthetic,ship,2,0.8,0.0025,0.500000,1.000000,30.34,0.000,0.000,738030,115.4
nerf_synthetic,ship,2,0.8,0.0025,0.500000,2.000000,30.44,0.000,0.000,706078,110.4
nerf_synthetic,ship,2,0.8,0.0025,0.500000,3.000000,29.72,0.000,0.000,423445,66.2
nerf_synthetic,ship,2,0.8,0.0025,0.500000,0.500000,29.97,0.000,0.000,756605,118.3
nerf_synthetic,ship,2,0.8,0.0025,0.500000,0.300000,29.63,0.000,0.000,780594,122.1
nerf_synthetic,ship,2,0.8,0.0025,0.300000,1.000000,30.31,0.000,0.000,655052,102.5
nerf_synthetic,ship,2,0.8,0.0025,0.300000,2.000000,30.55,0.000,0.000,652881,102.1
nerf_synthetic,ship,2,0.8,0.0025,0.300000,3.000000,30.20,0.000,0.000,411062,64.3
nerf_synthetic,ship,2,0.8,0.0025,0.300000,0.500000,29.85,0.000,0.000,617857,96.6
nerf_synthetic,ship,2,0.8,0.0025,0.300000,0.300000,29.51,0.000,0.000,618756,96.8
nerf_synthetic,chair,3,0.5,0.01,1.000000,1.000000,35.83,0.000,0.000,582500,137.8
